created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2022-10-11T02:48:58Z,312086,0.14,0.35,0.39,4478,-87,73,51,0.35
2022-10-11T02:50:58Z,312087,0.23,0.70,0.84,4480,-81,73,51,0.70
2022-10-11T02:52:59Z,312088,0.07,0.40,1.13,4482,-82,73,51,0.40
2022-10-11T02:54:58Z,312089,0.15,0.80,0.88,4484,-84,73,51,0.80
2022-10-11T02:56:58Z,312090,0.00,0.53,0.93,4486,-80,73,51,0.53
2022-10-11T02:58:58Z,312091,0.00,0.32,0.32,4488,-83,73,51,0.32
2022-10-11T03:00:58Z,312092,0.00,0.05,0.16,4490,-82,73,51,0.05
2022-10-11T03:02:58Z,312093,0.00,0.10,0.34,4492,-84,73,51,0.10
2022-10-11T03:04:58Z,312094,0.00,0.22,0.76,4494,-80,73,52,0.22
2022-10-11T03:06:58Z,312095,0.00,0.00,0.18,4496,-80,73,51,0.00
2022-10-11T03:08:58Z,312096,0.00,0.29,0.64,4498,-80,73,51,0.29
2022-10-11T03:10:58Z,312097,0.00,0.38,0.38,4500,-81,73,52,0.38
2022-10-11T03:12:58Z,312098,0.00,0.00,0.00,4502,-82,73,52,0.00
2022-10-11T03:15:10Z,312099,0.00,0.50,1.02,4504,-79,72,52,0.50
2022-10-11T03:16:58Z,312100,0.00,0.00,0.00,4506,-80,72,52,0.00
2022-10-11T03:18:58Z,312101,0.00,0.21,0.21,4508,-78,72,52,0.21
2022-10-11T03:20:58Z,312102,0.00,0.09,0.38,4510,-83,72,52,0.09
2022-10-11T03:22:59Z,312103,0.00,0.00,0.00,4512,-83,72,52,0.00
2022-10-11T03:24:58Z,312104,0.00,0.00,0.00,4514,-81,72,52,0.00
2022-10-11T03:26:58Z,312105,0.00,0.07,0.07,4516,-79,72,52,0.07
2022-10-11T03:28:58Z,312106,0.00,0.00,0.28,4518,-82,72,52,0.00
2022-10-11T03:31:10Z,312107,0.00,0.05,0.47,4520,-82,72,53,0.05
2022-10-11T03:33:00Z,312108,0.00,0.00,0.15,4522,-80,72,52,0.00
2022-10-11T03:34:58Z,312109,0.00,0.00,0.11,4524,-81,72,53,0.00
2022-10-11T03:36:58Z,312110,0.00,0.00,0.00,4526,-87,72,53,0.00
2022-10-11T03:45:23Z,312111,0.00,0.00,0.00,4534,-88,72,53,0.00
2022-10-11T03:47:12Z,312112,0.00,0.00,0.26,4536,-87,72,53,0.00
2022-10-11T03:55:59Z,312113,0.00,0.21,0.64,4544,-87,71,53,0.21
2022-10-11T04:09:18Z,312114,0.00,0.28,0.28,2,-88,71,54,0.28
2022-10-11T04:17:56Z,312115,0.00,0.00,0.00,10,-90,71,54,0.00
2022-10-11T04:20:36Z,312116,0.00,0.00,0.00,12,-87,71,54,0.00
2022-10-11T04:42:27Z,312117,0.00,0.00,0.10,2,-89,69,54,0.00
2022-10-11T04:44:17Z,312118,0.00,0.00,0.00,4,-82,71,54,0.00
2022-10-11T04:46:40Z,312119,0.00,0.04,0.32,6,-83,71,54,0.04
2022-10-11T04:48:31Z,312120,0.00,0.13,0.13,8,-84,70,54,0.13
2022-10-11T04:50:26Z,312121,0.00,0.02,0.02,10,-91,70,55,0.02
2022-10-11T05:04:14Z,312122,0.00,0.32,0.50,24,-87,70,55,0.32
2022-10-11T05:43:36Z,312123,0.08,0.51,0.58,10,-88,70,56,0.51
2022-10-11T05:45:55Z,312124,0.47,0.83,1.35,13,-84,70,56,0.83
2022-10-11T05:53:57Z,312125,0.41,0.98,1.34,21,-89,70,56,0.98
2022-10-11T06:24:29Z,312126,0.26,0.83,0.83,14,-88,69,58,0.83
2022-10-11T06:28:39Z,312127,0.21,0.48,1.43,18,-88,69,58,0.48
2022-10-11T06:30:35Z,312128,0.26,0.78,1.10,20,-86,69,58,0.78
2022-10-11T06:33:00Z,312129,0.40,0.79,1.52,22,-85,69,58,0.79
2022-10-11T06:35:44Z,312130,0.00,0.43,1.52,24,-88,69,58,0.43
2022-10-11T06:38:09Z,312131,0.08,0.33,0.49,28,-90,69,58,0.33
2022-10-11T06:47:32Z,312132,0.00,0.43,0.93,37,-86,68,58,0.43
2022-10-11T06:49:19Z,312133,0.00,0.39,0.95,39,-81,69,59,0.39
2022-10-11T06:51:19Z,312134,0.00,0.12,0.46,41,-84,68,59,0.12
2022-10-11T06:53:19Z,312135,0.00,0.68,0.71,43,-84,68,59,0.68
2022-10-11T06:55:19Z,312136,0.09,0.48,0.48,45,-82,68,59,0.48
2022-10-11T06:57:19Z,312137,0.00,0.48,0.72,47,-84,68,59,0.48
2022-10-11T06:59:31Z,312138,0.07,0.63,0.63,49,-81,68,60,0.63
2022-10-11T07:01:19Z,312139,0.00,0.44,0.48,51,-82,68,60,0.44
2022-10-11T07:03:19Z,312140,0.00,0.47,0.50,53,-84,68,59,0.47
2022-10-11T07:05:19Z,312141,0.00,0.50,0.79,55,-84,68,60,0.50
2022-10-11T07:07:19Z,312142,0.00,0.07,0.33,57,-84,68,60,0.07
2022-10-11T07:09:19Z,312143,0.00,0.30,0.71,59,-83,68,60,0.30
2022-10-11T07:11:19Z,312144,0.18,0.62,0.84,61,-82,68,60,0.62
2022-10-11T07:13:21Z,312145,0.00,0.36,0.98,63,-88,68,60,0.36
2022-10-11T07:15:31Z,312146,0.00,0.37,0.63,65,-83,68,60,0.37
2022-10-11T07:17:19Z,312147,0.00,0.43,0.49,67,-84,68,60,0.43
2022-10-11T07:19:19Z,312148,0.00,0.35,0.58,69,-81,68,60,0.35
2022-10-11T07:21:19Z,312149,0.00,0.34,0.34,71,-84,67,60,0.34
2022-10-11T07:23:19Z,312150,0.00,0.34,0.56,73,-85,67,61,0.34
2022-10-11T07:25:19Z,312151,0.00,0.33,0.33,75,-84,67,61,0.33
2022-10-11T07:27:20Z,312152,0.00,0.00,0.00,77,-81,67,61,0.00
2022-10-11T07:29:19Z,312153,0.00,0.32,0.32,79,-85,67,61,0.32
2022-10-11T07:31:31Z,312154,0.00,0.07,0.07,81,-84,67,61,0.07
2022-10-11T07:33:19Z,312155,0.00,0.00,0.00,83,-81,67,60,0.00
2022-10-11T07:35:20Z,312156,0.00,0.00,0.00,85,-88,67,60,0.00
2022-10-11T07:37:19Z,312157,0.00,0.07,0.07,87,-83,67,61,0.07
2022-10-11T07:39:19Z,312158,0.00,0.00,0.00,89,-92,67,61,0.00
2022-10-11T07:41:19Z,312159,0.00,0.14,0.14,91,-89,67,61,0.14
2022-10-11T07:45:22Z,312160,0.00,0.12,0.12,95,-91,67,61,0.12
2022-10-11T07:47:35Z,312161,0.00,0.00,0.00,97,-87,67,61,0.00
2022-10-11T07:49:19Z,312162,0.00,0.12,0.12,99,-91,66,61,0.12
2022-10-11T07:51:19Z,312163,0.00,0.00,1.05,101,-93,66,61,0.00
2022-10-11T07:53:19Z,312164,0.00,0.00,0.36,103,-91,66,61,0.00
2022-10-11T07:55:19Z,312165,0.00,0.10,0.10,105,-83,66,61,0.10
2022-10-11T07:57:20Z,312166,0.00,0.00,0.17,107,-91,66,61,0.00
2022-10-11T07:59:19Z,312167,0.00,0.00,0.00,109,-90,66,61,0.00
2022-10-11T08:01:19Z,312168,0.00,0.04,0.78,111,-89,66,61,0.04
2022-10-11T08:03:31Z,312169,0.05,0.47,1.27,113,-84,66,61,0.47
2022-10-11T08:05:19Z,312170,0.00,0.45,1.16,115,-82,66,60,0.45
2022-10-11T08:07:19Z,312171,0.00,0.12,0.70,117,-87,66,60,0.12
2022-10-11T08:09:19Z,312172,0.00,0.35,0.56,119,-89,64,60,0.35
2022-10-11T08:11:19Z,312173,0.00,0.09,0.24,121,-94,66,60,0.09
2022-10-11T08:13:21Z,312174,0.00,0.32,0.88,123,-90,66,60,0.32
2022-10-11T08:15:28Z,312175,0.09,0.35,0.67,125,-88,66,60,0.35
2022-10-11T08:17:32Z,312176,0.11,0.93,1.53,127,-90,66,60,0.93
2022-10-11T08:19:31Z,312177,0.25,0.75,0.75,129,-87,65,59,0.75
2022-10-11T08:21:19Z,312178,0.14,0.72,1.26,131,-84,65,59,0.72
2022-10-11T08:23:19Z,312179,0.41,1.21,1.21,133,-89,65,59,1.21
2022-10-11T08:25:21Z,312180,0.16,0.93,1.66,135,-92,65,58,0.93
2022-10-11T08:27:28Z,312181,0.35,0.96,2.09,137,-91,65,58,0.96
2022-10-11T08:29:19Z,312182,0.05,0.88,2.14,139,-91,65,58,0.88
2022-10-11T08:31:19Z,312183,0.23,1.04,2.09,141,-89,65,58,1.04
2022-10-11T08:33:19Z,312184,0.35,1.11,1.74,143,-82,65,58,1.11
2022-10-11T08:35:31Z,312185,0.43,0.65,1.44,145,-83,65,58,0.65
2022-10-11T08:37:19Z,312186,0.43,0.90,2.36,147,-83,65,58,0.90
2022-10-11T08:39:19Z,312187,0.17,0.92,1.10,149,-81,65,58,0.92
2022-10-11T08:41:19Z,312188,0.38,1.11,1.39,151,-86,60,58,1.11
2022-10-11T08:43:19Z,312189,0.11,1.15,2.15,153,-85,65,58,1.15
2022-10-11T08:45:19Z,312190,0.76,1.55,2.98,155,-85,64,57,1.55
2022-10-11T08:47:20Z,312191,0.26,1.60,2.58,157,-84,64,57,1.60
2022-10-11T08:49:19Z,312192,0.45,1.48,2.66,159,-87,64,57,1.48
2022-10-11T08:51:33Z,312193,0.75,2.00,2.84,161,-87,64,57,2.00
2022-10-11T08:53:19Z,312194,1.00,2.86,4.38,163,-81,64,57,2.86
2022-10-11T08:55:19Z,312195,0.53,2.21,3.22,165,-84,64,57,2.21
2022-10-11T08:57:19Z,312196,0.93,2.51,3.96,167,-88,64,56,2.51
2022-10-11T08:59:19Z,312197,0.62,1.80,2.57,169,-90,64,56,1.80
2022-10-11T09:01:19Z,312198,1.18,2.98,4.80,171,-84,64,56,2.98
2022-10-11T09:03:19Z,312199,1.07,2.75,4.26,173,-86,64,56,2.75
2022-10-11T09:05:19Z,312200,0.74,1.90,3.05,175,-83,64,56,1.90
2022-10-11T09:07:31Z,312201,0.79,2.23,4.68,177,-84,64,56,2.23
2022-10-11T09:09:19Z,312202,0.59,2.89,5.44,179,-80,64,55,2.89
2022-10-11T09:11:19Z,312203,1.02,2.08,5.02,181,-79,63,56,2.08
2022-10-11T09:13:21Z,312204,1.25,3.14,4.84,183,-86,63,56,3.14
2022-10-11T09:15:19Z,312205,1.21,3.05,5.47,185,-81,63,55,3.05
2022-10-11T09:17:19Z,312206,1.46,4.28,5.31,187,-82,63,55,4.28
2022-10-11T09:19:19Z,312207,1.33,4.26,6.21,189,-90,63,55,4.26
2022-10-11T09:21:19Z,312208,1.25,4.61,5.44,191,-93,63,55,4.61
2022-10-11T09:23:31Z,312209,0.81,4.14,6.16,193,-90,63,55,4.14
2022-10-11T09:25:19Z,312210,0.93,3.13,5.65,195,-93,63,55,3.13
2022-10-11T09:27:19Z,312211,1.73,4.84,6.64,197,-87,63,55,4.84
2022-10-11T09:29:19Z,312212,1.09,3.93,7.46,199,-90,63,55,3.93
2022-10-11T09:31:19Z,312213,1.12,2.98,5.64,201,-88,63,55,2.98
2022-10-11T09:33:19Z,312214,1.24,3.73,6.78,203,-94,63,54,3.73
2022-10-11T09:35:19Z,312215,1.27,3.95,7.24,205,-91,63,54,3.95
2022-10-11T09:37:24Z,312216,0.91,3.28,5.98,207,-88,63,54,3.28
2022-10-11T09:39:33Z,312217,0.96,2.98,4.42,209,-91,63,54,2.98
2022-10-11T09:41:25Z,312218,0.96,3.57,7.29,211,-87,63,54,3.57
2022-10-11T09:43:19Z,312219,1.02,3.69,6.29,213,-87,63,53,3.69
2022-10-11T09:45:19Z,312220,1.42,4.40,7.23,215,-85,63,54,4.40
2022-10-11T09:47:19Z,312221,1.67,5.70,8.12,217,-82,63,54,5.70
2022-10-11T09:49:19Z,312222,1.53,3.79,7.11,219,-82,63,55,3.79
2022-10-11T09:51:19Z,312223,2.36,6.81,9.42,221,-84,63,55,6.81
2022-10-11T09:53:19Z,312224,2.35,5.19,8.47,223,-82,63,54,5.19
2022-10-11T09:55:31Z,312225,1.34,4.26,6.22,225,-81,62,54,4.26
2022-10-11T09:57:19Z,312226,1.25,4.21,7.19,227,-80,63,55,4.21
2022-10-11T09:59:19Z,312227,3.15,5.67,10.45,229,-85,63,54,5.67
2022-10-11T10:01:19Z,312228,2.26,3.77,7.32,231,-86,63,54,3.77
2022-10-11T10:03:19Z,312229,1.72,3.98,6.39,233,-79,63,54,3.98
2022-10-11T10:05:19Z,312230,1.42,3.64,6.41,235,-80,63,54,3.64
2022-10-11T10:07:19Z,312231,1.58,4.15,6.71,237,-80,63,53,4.15
2022-10-11T10:09:19Z,312232,1.55,4.98,7.25,239,-80,63,54,4.98
2022-10-11T10:11:31Z,312233,1.12,3.53,5.96,241,-79,63,53,3.53
2022-10-11T10:13:19Z,312234,1.55,4.76,8.40,243,-80,63,53,4.76
2022-10-11T10:15:19Z,312235,1.51,3.98,6.00,245,-81,63,53,3.98
2022-10-11T10:17:19Z,312236,1.26,4.65,7.88,247,-81,63,53,4.65
2022-10-11T10:19:19Z,312237,1.38,3.48,5.78,249,-86,63,53,3.48
2022-10-11T10:21:19Z,312238,1.31,3.47,5.59,251,-79,63,54,3.47
2022-10-11T10:23:19Z,312239,0.91,3.79,5.54,253,-81,63,54,3.79
2022-10-11T10:25:19Z,312240,1.38,4.29,6.20,255,-82,62,54,4.29
2022-10-11T10:27:31Z,312241,1.05,3.22,6.64,257,-80,62,55,3.22
2022-10-11T10:29:19Z,312242,1.40,4.05,7.49,259,-83,62,55,4.05
2022-10-11T10:31:19Z,312243,1.30,3.88,6.05,261,-84,62,55,3.88
2022-10-11T10:33:19Z,312244,1.91,4.89,6.19,263,-85,62,55,4.89
2022-10-11T10:35:19Z,312245,1.41,2.77,4.73,265,-81,62,55,2.77
2022-10-11T10:37:19Z,312246,1.07,3.24,6.33,267,-79,62,55,3.24
2022-10-11T10:39:19Z,312247,1.32,3.95,6.98,269,-83,62,55,3.95
2022-10-11T10:41:19Z,312248,1.59,3.29,4.61,271,-80,62,55,3.29
2022-10-11T10:43:33Z,312249,1.12,3.11,4.59,273,-79,62,55,3.11
2022-10-11T10:45:19Z,312250,2.14,5.25,6.73,275,-80,62,55,5.25
2022-10-11T10:47:19Z,312251,1.81,4.86,8.56,277,-80,62,55,4.86
2022-10-11T10:49:19Z,312252,1.89,3.67,5.98,279,-78,62,55,3.67
2022-10-11T10:51:19Z,312253,1.87,3.60,5.82,281,-80,62,55,3.60
2022-10-11T10:53:19Z,312254,1.02,3.66,4.79,283,-80,62,55,3.66
2022-10-11T10:55:19Z,312255,1.17,3.05,6.05,285,-81,62,55,3.05
2022-10-11T10:57:19Z,312256,1.36,3.41,5.98,287,-79,62,54,3.41
2022-10-11T10:59:31Z,312257,1.70,4.39,7.64,289,-81,62,55,4.39
2022-10-11T11:01:19Z,312258,0.69,2.98,4.43,291,-80,62,55,2.98
2022-10-11T11:03:19Z,312259,1.38,3.83,5.93,293,-83,61,54,3.83
2022-10-11T11:05:19Z,312260,0.93,2.76,5.90,295,-82,61,55,2.76
2022-10-11T11:07:19Z,312261,2.00,5.06,7.26,297,-81,62,55,5.06
2022-10-11T11:09:19Z,312262,1.63,3.44,6.32,299,-80,61,54,3.44
2022-10-11T11:11:19Z,312263,1.32,3.27,6.10,301,-81,61,55,3.27
2022-10-11T11:13:19Z,312264,1.56,3.88,7.39,303,-86,61,55,3.88
2022-10-11T11:15:31Z,312265,1.74,3.26,7.40,305,-84,61,55,3.26
2022-10-11T11:17:19Z,312266,1.25,3.62,5.86,307,-81,61,56,3.62
2022-10-11T11:19:19Z,312267,1.51,3.66,5.81,309,-82,61,56,3.66
2022-10-11T11:21:19Z,312268,1.88,4.11,7.23,311,-84,61,56,4.11
2022-10-11T11:23:19Z,312269,1.62,4.04,6.14,313,-83,61,55,4.04
2022-10-11T11:25:19Z,312270,1.38,3.91,7.36,315,-81,61,55,3.91
2022-10-11T11:27:19Z,312271,1.50,3.31,5.69,317,-79,61,55,3.31
2022-10-11T11:29:19Z,312272,1.46,4.15,6.95,319,-83,61,54,4.15
2022-10-11T11:31:31Z,312273,1.69,4.16,6.44,321,-83,61,55,4.16
2022-10-11T11:33:19Z,312274,1.05,3.95,6.12,323,-83,61,55,3.95
2022-10-11T11:35:19Z,312275,1.96,5.36,7.20,325,-84,61,55,5.36
2022-10-11T11:37:19Z,312276,1.46,3.66,6.25,327,-86,61,55,3.66
2022-10-11T11:39:19Z,312277,1.33,3.72,5.95,329,-79,61,55,3.72
2022-10-11T11:41:19Z,312278,2.15,4.71,7.51,331,-83,61,54,4.71
2022-10-11T11:43:19Z,312279,2.40,5.33,6.71,333,-82,61,55,5.33
2022-10-11T11:45:19Z,312280,3.64,6.24,8.69,335,-83,61,54,6.24
2022-10-11T11:47:31Z,312281,2.66,6.02,9.03,337,-83,61,55,6.02
2022-10-11T11:49:19Z,312282,2.82,6.24,8.24,339,-80,61,55,6.24
2022-10-11T11:51:19Z,312283,3.00,6.28,7.56,341,-83,61,55,6.28
2022-10-11T11:53:21Z,312284,2.88,5.28,6.66,343,-83,61,56,5.28
2022-10-11T11:55:19Z,312285,2.48,5.60,6.78,345,-80,61,56,5.60
2022-10-11T11:57:19Z,312286,2.43,5.27,6.43,347,-83,60,56,5.27
2022-10-11T11:59:19Z,312287,2.44,4.91,9.02,349,-80,61,56,4.91
2022-10-11T12:01:19Z,312288,2.34,5.33,9.14,351,-83,61,56,5.33
2022-10-11T12:03:32Z,312289,2.81,5.57,8.17,353,-81,60,56,5.57
2022-10-11T12:05:19Z,312290,3.15,5.78,9.45,355,-79,60,57,5.78
2022-10-11T12:07:19Z,312291,2.47,5.15,9.18,357,-81,60,57,5.15
2022-10-11T12:09:19Z,312292,1.91,4.19,5.67,359,-81,60,58,4.19
2022-10-11T12:11:19Z,312293,2.05,4.84,6.25,361,-81,60,58,4.84
2022-10-11T12:13:19Z,312294,2.10,4.59,6.90,363,-80,60,58,4.59
2022-10-11T12:15:19Z,312295,2.34,5.30,6.45,365,-83,59,58,5.30
2022-10-11T12:17:19Z,312296,1.29,3.88,6.50,367,-81,60,59,3.88
2022-10-11T12:19:31Z,312297,1.74,4.14,6.97,369,-81,60,59,4.14
2022-10-11T12:21:19Z,312298,1.36,3.86,5.19,371,-79,60,58,3.86
2022-10-11T12:23:19Z,312299,1.93,4.30,6.14,373,-78,59,59,4.30
2022-10-11T12:25:19Z,312300,1.54,4.36,6.84,375,-80,60,59,4.36
2022-10-11T12:27:19Z,312301,1.35,4.04,7.42,377,-79,60,59,4.04
2022-10-11T12:29:19Z,312302,1.86,3.98,6.89,379,-81,60,58,3.98
2022-10-11T12:31:19Z,312303,1.54,4.80,8.41,381,-79,59,59,4.80
2022-10-11T12:33:19Z,312304,1.65,3.58,5.75,383,-82,59,59,3.58
2022-10-11T12:35:31Z,312305,1.88,3.97,7.34,385,-80,59,60,3.97
2022-10-11T12:37:19Z,312306,2.07,3.79,7.22,387,-80,59,60,3.79
2022-10-11T12:39:19Z,312307,2.19,3.89,6.07,389,-80,59,60,3.89
2022-10-11T12:41:19Z,312308,2.15,3.96,6.80,391,-80,59,60,3.96
2022-10-11T12:43:19Z,312309,2.41,4.83,6.41,393,-82,59,59,4.83
2022-10-11T12:45:19Z,312310,4.04,6.32,9.04,395,-83,59,59,6.32
2022-10-11T12:47:21Z,312311,2.34,5.28,8.16,397,-79,59,59,5.28
2022-10-11T12:49:19Z,312312,4.27,8.51,12.51,399,-86,59,60,8.51
2022-10-11T12:51:31Z,312313,3.03,5.71,10.78,401,-79,59,60,5.71
2022-10-11T12:53:19Z,312314,2.93,5.47,7.07,403,-82,59,59,5.47
2022-10-11T12:55:19Z,312315,2.25,4.57,5.90,405,-80,59,59,4.57
2022-10-11T12:57:19Z,312316,2.38,4.33,7.44,407,-79,59,59,4.33
2022-10-11T12:59:19Z,312317,1.96,4.48,6.21,409,-79,59,59,4.48
2022-10-11T13:01:19Z,312318,1.90,4.47,6.56,411,-81,59,59,4.47
2022-10-11T13:03:19Z,312319,3.86,7.05,9.72,413,-80,59,59,7.05
2022-10-11T13:05:19Z,312320,3.77,7.37,9.58,415,-80,59,59,7.37
2022-10-11T13:07:31Z,312321,5.07,9.68,12.20,417,-83,59,59,9.68
2022-10-11T13:09:19Z,312322,5.17,8.60,12.36,419,-83,59,59,8.60
2022-10-11T13:11:19Z,312323,6.77,11.63,12.75,421,-81,59,59,11.63
2022-10-11T13:13:19Z,312324,7.52,13.05,16.96,423,-82,59,59,13.05
2022-10-11T13:15:19Z,312325,7.55,11.93,17.30,425,-78,58,60,11.93
2022-10-11T13:17:19Z,312326,8.02,15.57,20.38,427,-80,59,61,15.57
2022-10-11T13:19:19Z,312327,8.21,15.34,20.72,429,-82,59,60,15.34
2022-10-11T13:21:19Z,312328,7.16,13.73,17.21,431,-80,59,60,13.73
2022-10-11T13:23:31Z,312329,6.51,12.40,16.47,433,-81,59,59,12.40
2022-10-11T13:25:19Z,312330,5.39,9.72,14.07,435,-83,58,60,9.72
2022-10-11T13:27:19Z,312331,3.32,6.56,10.44,437,-83,58,61,6.56
2022-10-11T13:29:19Z,312332,2.81,6.40,9.05,439,-79,58,61,6.40
2022-10-11T13:31:20Z,312333,2.70,6.14,8.45,441,-80,58,62,6.14
2022-10-11T13:33:19Z,312334,2.37,5.52,7.48,443,-79,58,62,5.52
2022-10-11T13:35:19Z,312335,1.98,4.52,7.39,445,-83,58,61,4.52
2022-10-11T13:37:19Z,312336,2.21,4.19,7.03,447,-83,58,61,4.19
2022-10-11T13:39:31Z,312337,2.57,5.02,7.11,449,-84,57,62,5.02
2022-10-11T13:41:19Z,312338,2.57,4.59,7.96,451,-83,58,62,4.59
2022-10-11T13:43:19Z,312339,1.76,3.84,5.24,453,-82,58,62,3.84
2022-10-11T13:45:19Z,312340,3.83,6.24,8.02,455,-83,57,62,6.24
2022-10-11T13:47:19Z,312341,8.89,13.24,16.30,457,-80,58,62,13.24
2022-10-11T13:49:19Z,312342,4.85,8.80,13.11,459,-80,57,62,8.80
2022-10-11T13:51:19Z,312343,5.74,8.95,11.46,461,-82,58,63,8.95
2022-10-11T13:53:19Z,312344,6.78,9.71,13.34,463,-81,58,62,9.71
2022-10-11T13:55:31Z,312345,6.70,10.49,12.82,465,-82,58,62,10.49
2022-10-11T13:57:19Z,312346,6.50,9.91,13.11,467,-81,58,61,9.91
2022-10-11T13:59:19Z,312347,6.26,10.68,14.25,469,-83,57,61,10.68
2022-10-11T14:01:19Z,312348,5.52,9.09,12.67,471,-78,58,62,9.09
2022-10-11T14:03:19Z,312349,4.89,8.20,11.75,473,-81,58,62,8.20
2022-10-11T14:05:19Z,312350,5.39,9.27,12.88,475,-80,58,62,9.27
2022-10-11T14:07:19Z,312351,5.73,10.51,12.58,477,-79,58,61,10.51
2022-10-11T14:09:19Z,312352,4.66,8.80,11.39,479,-83,57,62,8.80
2022-10-11T14:11:31Z,312353,4.31,7.84,11.19,481,-82,57,63,7.84
2022-10-11T14:13:19Z,312354,2.96,6.48,8.48,483,-79,58,63,6.48
2022-10-11T14:15:19Z,312355,2.55,5.29,7.32,485,-80,58,63,5.29
2022-10-11T14:17:19Z,312356,3.34,6.16,8.95,487,-82,58,63,6.16
2022-10-11T14:19:19Z,312357,3.28,6.53,8.67,489,-78,58,62,6.53
2022-10-11T14:21:19Z,312358,2.95,5.84,10.04,491,-85,58,63,5.84
2022-10-11T14:23:19Z,312359,2.31,4.53,7.05,493,-79,58,63,4.53
2022-10-11T14:25:19Z,312360,3.09,6.64,9.36,495,-83,58,63,6.64
2022-10-11T14:27:31Z,312361,3.21,5.74,8.10,497,-81,58,63,5.74
2022-10-11T14:29:19Z,312362,3.05,6.76,7.95,499,-79,58,62,6.76
2022-10-11T14:31:19Z,312363,3.22,6.56,8.78,501,-79,57,62,6.56
2022-10-11T14:33:19Z,312364,3.00,5.49,7.75,503,-82,57,63,5.49
2022-10-11T14:35:19Z,312365,2.56,6.02,9.33,505,-79,58,63,6.02
2022-10-11T14:37:19Z,312366,3.16,6.88,8.46,507,-80,57,63,6.88
2022-10-11T14:39:19Z,312367,3.91,7.05,8.98,509,-86,57,63,7.05
2022-10-11T14:41:19Z,312368,3.59,7.18,10.70,511,-83,57,63,7.18
2022-10-11T14:43:31Z,312369,2.95,6.90,10.40,513,-81,57,63,6.90
2022-10-11T14:45:19Z,312370,2.91,6.61,9.82,515,-83,57,63,6.61
2022-10-11T14:47:19Z,312371,3.00,5.20,6.71,517,-82,57,64,5.20
2022-10-11T14:49:19Z,312372,3.20,6.46,9.75,519,-82,57,63,6.46
2022-10-11T14:51:19Z,312373,3.03,5.36,6.95,521,-80,57,63,5.36
2022-10-11T14:53:19Z,312374,2.85,5.53,8.58,523,-82,58,63,5.53
2022-10-11T14:55:19Z,312375,2.77,6.18,8.73,525,-80,58,63,6.18
2022-10-11T14:57:19Z,312376,3.05,5.67,8.02,527,-80,58,63,5.67
2022-10-11T14:59:31Z,312377,2.88,5.74,8.19,529,-78,58,62,5.74
2022-10-11T15:01:19Z,312378,3.26,6.21,8.14,531,-81,58,62,6.21
2022-10-11T15:03:20Z,312379,3.39,7.00,9.71,533,-81,58,62,7.00
2022-10-11T15:05:19Z,312380,3.59,7.21,9.29,535,-82,58,62,7.21
2022-10-11T15:07:19Z,312381,3.15,6.93,9.71,537,-83,58,62,6.93
2022-10-11T15:09:19Z,312382,4.55,8.90,12.95,539,-79,58,62,8.90
2022-10-11T15:11:19Z,312383,3.56,7.16,11.30,541,-78,58,62,7.16
2022-10-11T15:13:19Z,312384,3.74,7.09,9.14,543,-81,58,62,7.09
2022-10-11T15:15:31Z,312385,3.40,7.22,10.51,545,-82,58,62,7.22
2022-10-11T15:17:19Z,312386,3.47,6.55,8.72,547,-82,58,62,6.55
2022-10-11T15:19:19Z,312387,3.67,6.92,9.15,549,-82,58,62,6.92
2022-10-11T15:21:19Z,312388,3.48,6.98,10.30,551,-83,58,61,6.98
2022-10-11T15:23:19Z,312389,3.45,6.56,9.09,553,-82,58,62,6.56
2022-10-11T15:25:19Z,312390,3.03,5.60,7.14,555,-83,58,63,5.60
2022-10-11T15:27:19Z,312391,2.67,5.56,9.67,557,-79,58,63,5.56
2022-10-11T15:29:19Z,312392,3.96,7.04,13.34,559,-81,58,63,7.04
2022-10-11T15:31:31Z,312393,3.25,6.80,10.18,561,-79,58,63,6.80
2022-10-11T15:33:19Z,312394,3.16,6.23,10.38,563,-80,58,62,6.23
2022-10-11T15:35:19Z,312395,3.88,7.17,9.14,565,-80,58,62,7.17
2022-10-11T15:37:19Z,312396,3.00,7.20,9.82,567,-86,58,63,7.20
2022-10-11T15:39:19Z,312397,3.45,6.34,9.73,569,-80,59,63,6.34
2022-10-11T15:41:20Z,312398,4.04,7.28,10.18,571,-83,59,62,7.28
2022-10-11T15:43:19Z,312399,3.47,7.00,7.72,573,-81,59,62,7.00
2022-10-11T15:45:19Z,312400,3.53,6.60,10.03,575,-79,58,62,6.60
2022-10-11T15:47:31Z,312401,3.87,6.94,10.35,577,-82,59,62,6.94
2022-10-11T15:49:19Z,312402,3.54,6.12,8.74,579,-82,59,62,6.12
2022-10-11T15:51:19Z,312403,3.26,7.34,9.97,581,-78,59,62,7.34
2022-10-11T15:53:19Z,312404,3.71,7.64,11.12,583,-82,59,62,7.64
2022-10-11T15:55:19Z,312405,3.07,6.57,8.46,585,-85,59,62,6.57
2022-10-11T15:57:19Z,312406,3.48,6.64,10.36,587,-83,59,61,6.64
2022-10-11T15:59:19Z,312407,4.05,7.40,10.04,589,-80,59,61,7.40
2022-10-11T16:01:19Z,312408,3.70,7.91,11.41,591,-87,59,62,7.91
2022-10-11T16:03:31Z,312409,4.09,7.18,12.86,593,-86,59,61,7.18
